k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia-Shigella|s__Escherichia-Shigella_unclassified	85	25	6	0	0	0	11	0	7	0	0	0	0	3	33	32	0	0	4	0	0	0	5	0	0	0	0	0	0	0	5	0	0	3	4	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	2	256	59	1595	1601	1983	5390	313	354	242	768	1095	968	2442	1112	722	3298	0	679	1487	1421	2000	0	780	572	1131	1947	1966	0	0	0	9689	37536	850	1293	412	0	772	905	1928	2726	264	1621	1074	0	0	0	0	0	0	0	0	0	835	877	670	2230	0	269	0	0	0	5	0	206	0	0	0	0	0	58	1033	828	0	0	1793
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__unclassified|s__unclassified_unclassified	0	19	0	0	69	189	92	178	0	0	11	0	0	0	0	51	99	8	0	12	0	0	0	0	0	0	0	0	0	0	41	0	0	14	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	68	18	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	180	12	151	0	23	0	62	0	0	0	0	0	96	0	0	116	48	77	139	15	13	0	22	9	21	444	0	0	182	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellaceae UCG-001|s__Prevotellaceae UCG-001_unclassified	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	35	0	0	13	72	26	10	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_reuteri	22	97	95	195	80	36	81	35	30	145	58	0	0	0	101	50	117	98	168	87	74	99	393	41	0	42	27	172	24	0	0	97	184	188	108	45	31	35	6	0	0	307	198	33	0	0	13	0	755	30	72	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	1354	0	0	0	0	0	0	0	486	0	6	0	0	0	0	0	779	86	556	1124	0	0	0	4	0	0	0	0	0	182	0	0	533	1180	642	405	165	719	236	579	45	455	291	0	0	98	261	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__unclassified|s__unclassified_unclassified	0	84	199	0	101	113	74	124	84	80	297	140	404	98	29	69	246	184	63	192	77	114	219	29	75	25	49	15	0	47	226	3	108	125	12	4	5	14	12	0	7	257	258	128	70	33	116	320	225	74	29	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	535	398	344	346	189	84	14	306	48	0	0	0	0	843	0	0	346	163	665	745	263	296	103	156	114	266	209	0	0	592	79	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_unclassified	12	311	161	20	355	662	300	513	185	267	327	366	334	158	93	255	364	210	324	667	251	190	0	77	317	215	109	7	10	182	189	8	673	1131	129	14	59	38	86	5	108	374	832	77	126	152	791	1039	461	135	130	166	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	53	0	12	0	0	0	0	0	2125	668	783	372	857	214	134	152	198	0	0	0	0	1052	0	0	1032	583	945	830	1344	906	0	302	1065	1355	728	0	0	857	263	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae RC9 gut group|s__Rikenellaceae RC9 gut group_unclassified	0	502	8	0	402	660	417	458	90	245	50	501	0	188	58	217	521	94	227	527	153	117	1117	34	120	94	64	4	5	59	1020	0	107	531	18	0	4	27	91	0	19	74	301	0	56	0	513	646	152	112	119	71	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	742	824	129	1077	333	124	60	75	103	0	0	0	0	348	0	0	821	439	181	707	1166	998	404	323	174	912	660	0	0	1629	40	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__unclassified|s__unclassified_unclassified	38	144	125	395	163	268	413	671	53	182	190	22	0	151	0	0	0	65	24	73	77	52	97	19	10	36	28	0	0	37	149	29	18	97	29	10	22	22	24	41	22	77	75	59	0	0	12	456	99	205	130	30	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	162	577	171	229	237	84	47	38	0	0	0	0	0	639	0	0	0	0	328	387	170	209	40	20	404	187	774	0	0	485	44	0
k__Bacteria|p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_bilis	72	144	339	0	211	195	50	190	47	42	234	76	29	19	16	67	140	120	113	231	135	38	55	13	110	132	42	0	0	0	13	0	418	158	27	9	12	23	144	61	110	27	17	3	0	0	269	21	463	129	160	18	0	0	0	0	26	6	0	0	0	0	0	0	0	0	0	7	191	0	0	18	0	0	0	0	0	0	0	177	0	0	45	9	0	0	0	1290	0	5	0	0	0	0	0	163	55	409	523	101	27	0	245	57	12	0	0	182	23	0	0	631	535	250	433	599	305	26	226	96	184	730	0	0	396	38	32
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified	0	0	0	0	75	214	92	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	57	0	0	0	0	0	0	0	0	448	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae UCG-004|s__Lachnospiraceae UCG-004_unclassified	45	18	0	11	24	37	0	63	0	86	62	109	45	21	0	36	82	9	41	158	0	104	38	83	31	15	44	21	107	0	539	14	69	113	99	0	11	27	82	30	81	171	18	0	11	46	54	184	523	22	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	717	0	6	0	0	0	0	0	58	257	262	192	239	19	25	36	26	0	0	0	0	24	0	0	121	60	167	259	26	227	133	66	118	269	58	0	0	54	457	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_unclassified	51	63	19	19	0	0	0	0	0	15	0	0	0	0	20	19	29	0	19	25	0	58	31	63	0	18	23	0	0	0	151	0	72	14	60	15	0	59	73	36	111	65	34	0	0	18	12	48	46	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	68	53	24	180	61	61	38	108	80	0	0	0	0	87	0	0	26	0	87	109	0	58	22	68	284	64	0	0	0	286	151	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae NK4A136 group|s__Lachnospiraceae NK4A136 group_unclassified	0	0	38	176	81	39	46	355	23	0	21	0	0	236	28	21	133	0	71	751	88	48	0	25	86	11	91	20	0	0	0	156	85	138	216	15	73	0	0	0	0	101	0	0	0	41	0	1028	548	48	80	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	134	2308	402	0	123	0	0	0	0	0	0	0	0	0	0	0	349	166	0	0	288	362	0	68	0	1500	126	0	0	0	97	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_intestinalis	0	0	0	93	0	0	0	6	0	0	0	0	0	0	0	10	22	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	146	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	2390	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9	1236	0	0	0	0	0	0	0	0	0	0	0	0	0	838	2115	0	0	0	13	0	590	0	1079	18	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_unclassified	54	71	0	24	10	25	14	110	0	61	18	56	0	50	7	4	23	0	42	152	10	112	31	27	11	0	15	42	21	0	598	5	17	79	25	5	0	71	140	62	147	27	28	0	18	0	30	304	84	8	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	34	128	79	99	209	38	18	284	78	0	0	0	0	16	0	0	107	54	102	386	27	51	39	13	164	156	56	0	0	221	606	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__unclassified|s__unclassified_unclassified	0	0	0	0	0	6	18	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae NK4A136 group|s__Lachnospiraceae NK4A136 group_unclassified	160	207	0	0	35	217	54	485	0	0	0	105	0	51	22	0	0	0	0	0	55	19	0	24	0	0	54	24	123	0	2188	36	35	0	147	0	13	216	323	58	337	0	0	8	104	0	35	480	1178	82	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	126	107	0	225	59	0	43	80	0	0	0	0	118	0	0	58	21	33	64	0	0	0	15	236	0	192	0	0	472	509	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_unclassified	0	120	5	0	75	98	102	48	12	167	239	152	903	23	8	66	53	93	147	167	101	30	574	10	42	17	13	0	0	10	122	0	136	186	19	0	0	0	27	0	10	0	311	61	9	30	331	254	139	34	12	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	75	0	35	47	31	72	59	0	0	0	0	0	157	0	0	301	155	0	8	109	244	985	199	535	247	68	0	0	216	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__unclassified|s__unclassified_unclassified	0	9	21	0	38	49	69	74	14	0	7	12	0	0	7	22	27	9	7	23	5	7	29	0	13	0	0	0	0	0	22	0	4	10	0	0	0	0	11	0	0	30	8	0	0	0	9	56	5	48	29	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	51	12	15	9	10	13	19	0	0	0	0	0	72	0	0	94	62	15	19	32	58	42	16	59	65	86	0	0	61	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae NK4A136 group|s__Lachnospiraceae NK4A136 group_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	32	107	0	91	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	144	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae FCS020 group|s__Lachnospiraceae FCS020 group_unclassified	12	50	22	7	14	28	19	113	0	0	13	214	0	71	7	36	120	12	203	448	32	182	94	18	110	0	11	43	0	0	391	30	57	197	29	0	0	0	62	23	95	221	6	0	0	0	171	293	1567	22	10	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	197	287	9	23	64	18	67	57	80	0	0	0	0	9	0	0	231	96	246	299	52	498	170	46	369	484	43	0	0	52	621	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified	0	0	0	0	36	105	14	45	0	0	0	10	44	0	0	30	7	6	40	30	0	11	44	6	23	0	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	0	0	0	0	4	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	62	0	0	55	40	95	5	0	8	27	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_unclassified	0	4	8	0	0	0	0	20	0	0	0	0	0	0	0	6	12	4	0	19	3	5	0	0	0	0	0	0	0	0	6	0	0	22	5	0	0	0	0	0	0	0	0	0	0	0	11	22	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	17	7	8	15	9	0	0	19	0	0	0	0	0	0	0	17	0	0	5	26	0	0	0	0	21	0	0	0	24	7	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_unclassified	0	101	0	0	96	71	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	63	0	0	0	0	80	64	0	0	0	0	227	0	71	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__A2|s__A2_unclassified	693	0	12	59	24	76	22	441	0	303	7	394	0	392	15	0	47	0	0	207	0	45	27	12	76	27	21	44	0	11	0	127	39	144	14	41	9	151	610	514	0	43	220	0	0	0	292	1521	2132	0	88	271	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1952	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	129	1332	188	862	272	86	11	306	239	0	0	0	0	269	0	0	10	6	15	0	168	31	17	79	140	597	130	0	0	779	2352	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae NK4A136 group|s__Lachnospiraceae NK4A136 group_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	37	91	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	16	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae UCG-001|s__Lachnospiraceae UCG-001_unclassified	0	0	4	0	0	0	0	0	13	0	85	153	0	44	0	30	70	27	54	33	0	685	470	0	0	0	12	15	0	15	439	0	424	0	0	0	0	0	0	0	0	409	0	0	13	0	283	63	75	0	0	193	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	294	0	0	0	0	0	0	0	910	0	0	0	0	0	0	0	436	0	361	363	123	592	400	1252	0	0	0	0	0	420	0	4	1251	1157	110	92	47	2873	1079	30	4493	428	0	0	0	636	34	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae NK4A136 group|s__Lachnospiraceae NK4A136 group_bacterium	28	0	0	0	0	0	0	0	0	133	0	599	13	0	0	0	0	0	75	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	60	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	53	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__unclassified|s__unclassified_unclassified	0	87	5	0	127	271	289	187	31	43	25	91	8	26	19	84	84	9	41	113	59	17	116	15	17	8	0	0	0	34	492	0	18	102	0	0	0	0	5	0	0	68	41	0	19	0	47	103	37	49	16	32	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	183	37	52	37	41	16	0	26	0	0	0	0	165	0	0	187	127	144	306	210	93	60	121	70	193	92	0	0	155	8	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__unclassified|s__unclassified_unclassified	0	0	17	0	0	0	0	48	0	0	0	0	0	0	13	0	97	0	0	105	0	32	0	0	35	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	94	0	0	35	0	0	0	69	0	0	0	0	0	0	0	172	37	48	75	46	271	29	0	48	0	43	0	0	20	278	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae NK4A136 group|s__Lachnospiraceae NK4A136 group_bacterium	0	0	8	0	0	0	0	6	0	0	0	19	0	0	0	0	0	0	27	13	0	28	24	0	0	0	0	21	0	0	246	0	0	0	0	0	5	0	0	0	0	378	0	0	18	16	18	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	23	40	0	29	0	0	0	37	0	0	0	0	0	0	0	31	30	223	404	25	17	38	0	0	0	0	0	0	0	307	0
