k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	0.08724174848	0.07165054107	0.0244751189	0.03948553055	0.1872557923	0.06244774584	0.05009815258	0.1402301018	0.05739847014	0.01221048212	0.03530165705	0.02215011665	0.02757565735	0.08607540292	0.03598979094	0.115736711	0.03218544444	0.06136117923	0.2077067414	0.05433234746	0.1485361069	0.02978983881	0.1134026558	0.01647746324	0.02420438405	0.046508375	0.1106609997	0.07818314189	0.03680390741	0.2452204664	0.1228841797	0.4969868313	0.086899633	0.02661825252	0.09310611929	0.07758681661	0.3084546222	0.04949130558	0.1017357763	0.01665141403	0.01936380788	0.3140823365	0.01648337758	0.2132069016	0.2731690016	0.06396527525	0.02273123366	0.1039150835	0.0220304338	0.3928047479	0.2642332935	0.03588225621	0.08016913082	0.3883078007	0.1081362178	0.036954915	0.01170574302	0.02086405986	0.03380992741	0.03464392406	0.1715877682	0.05626006441	0.1847462266	0.05942950285	0.03982022472	0.05559217255	0.03640196406	0.01307405157	0.1515528357	0.1284473855	0.5302146177	0.03121010697	0.07293638084	0.02003777614	0.2296128019	0.0408749261	0.1071156182	0.01863375391	0.05280109507	0.05588478501	0.001994238866	0.1647834961	0.074531265	0.080142744	0.07586533	0.07290186	0.07106384	0.009319562	0.0524252	0.06141578	0.12045079	0.029961508	0.11161986	0.13910218	0.09478559	0.04075477	0.08859707	0.06740616	0.11035507	0.058878604	0.12712736	0.1902942	0.061538313	0.08727486	0.12640357	0.070587344	0.0893625	0.0617486	0.08934422	0	0.065911636	0	0	0.09848955	0.09658449	0.13246644	0.07117224	0.12391114	0.020767044	0.15044503	0	0.11938294	0.20684782	0.042891175	0.009783963	0.10715734	0.15946506	0.2384054	0.16729888	0	0	0.13409428
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	0.001640053757	0.001741123576	0.1129799327	0.002388608176	0.002386634845	0.002165198191	0.007637077473	0.009123915504	0.002670583523	0.01058358407	0.01664377918	0.001367622214	0.002625268728	0.002206446662	0.01697685756	0.009064441576	0.5843328995	0.136698046	0.03584151415	0.01413079198	0.008772254506	0.003366659865	0.002621194228	0.01034631413	0.005739183846	0.02423331119	0.00112896799	0.002952596667	0.002923674887	0.002652226765	0.03962859301	0.004389554349	0.003510451572	0.001715462031	0.008752904725	0.003041233468	0.00320401371	0.005512545093	0.004725168756	0.0004464186067	0.008043427891	0.003485726866	0.0004550625711	0.002590546948	0.01858485547	0.005796122056	0.003186854226	0.001743455632	0.0004996593232	0.001433715658	0.01147715884	0.2728827495	0.002464157706	0.03423137876	0.001545227624	0.004534467949	0.001201469225	0.006834778229	0.003390205255	0.0181169895	0.002193655947	0.005032206119	0.00187356588	0.02037489813	0.004696629213	0.002613695766	0.001285380087	0.02220678878	0.003174395392	0.01388517003	0.002604424224	0.001892855571	0.003697772602	0.005091566067	0.001737213109	0.001801649635	0.01175108048	0.001237666311	0.001107152203	0.001619349504	0.001329492577	0.002587840793	0.0072104163	0	0.011172918	0	0	0	0	0	0	0	0.01235485	0	0.019250909	0	0	0.013261107	0.060081266	0	0.031676814	0	0.00084008824	0	0	0	0	0	0	0	0.0041186996	0	0	0	0.010134576	0.030853432	0	0	0	0	0	0.020101076	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales..	0.0009794765495	0.0005069093955	0.0003479874725	0.0003307303629	0.0008659471561	0.0002358136643	0.0002151289429	0.001603168616	0.001335291761	7.00E-05	0.0003478897739	0.0003486095841	0.0001033570365	0.000215848043	0.0008316366035	0.0001200588288	0.0001758767456	0.0007647074335	0.0004894895712	0.001022382882	0.0005552059814	0.0005781133102	0.0007201083043	0.000335297217	0.0004414756804	0.0004895618422	0.0005534156816	0.0002022326484	0.0006879235029	0.0004420377942	0.000399840064	0.0006323934231	0.0005106111377	0.0003145013724	0.002091402014	0.0002829054389	0.0002235358402	0.0006485347169	0.001446480231	0.0003794558157	0.0004965078945	0.000293534894	0.001390468967	0.0001221956107	0.0005674765029	0.0008057389406	0.0002240756878	0.0001794733738	0.0004315239609	0.0006335022673	0.0008729106721	0.0001973359645	0.0005600358423	0.000774784293	5.94E-05	0.0004194882244	0.0009955030723	0.000575560272	0.0001474002285	0.000409559603	0.0004167946299	0.0006038647343	0.0001894617182	0.00032599837	0.0005617977528	0.0004545557854	0.0002313684156	0.0005903290216	0.0006872402396	0.0005355161994	0.0006923153002	0.001518686446	0.0007570243121	0.0002189920889	0.0002338556109	8.45E-05	0.0003672212649	3.44E-05	0.0004831209614	6.89E-05	0.5796587636	0.0007654176994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	0.01409990661	0.000661186168	0.0008506360438	0.005493798806	0.000612499208	0.001157630716	0.0006991690645	0.0009430403621	0.02102130744	5.25E-05	0.0002197198572	0.0003486095841	0.003948238796	0.001462970069	0.0002007398698	0.000870426509	0.0002462274438	0.0009756612082	0.0002991325157	0.001241464929	0.001443535552	0.0009521866286	0.001209781951	0.001413038272	0.0006526162233	0.00139874812	0.0005755523089	0.003518848083	0.07866405256	0.004088849597	0.0008441068017	0.0006323934231	0.001244614648	0.0004288655078	0.01049573974	0.001485253554	0.0003973970493	0.0004458676179	0.0007232401157	0.003147251177	0.0006951110523	0.001027372129	0.002907344204	0.0006354171758	0.001205887569	0.0008057389406	0.0002987675837	0.0008717278158	0.006200317965	0.0005668178181	0.001875141444	0.0004604505838	0.001400089606	0.0002817397429	0.001961250446	0.002716685644	0.0003432769215	0.0009352854419	9.21E-05	0.00303555941	0.0007897161409	0.001107085346	0.0003999747384	0.002575387123	0.0006741573034	0.0003863724176	0.001233964883	0.0003472523657	0.0002945315312	0.001683050912	0.0007252826954	0.01201743188	0.001397583345	0.0005748542334	0.003775097718	0.0006756186133	0.0005932035818	0.0002062777186	0.0008253316424	0.0002756339581	0.1406307704	0.0006925207756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010611808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	0.01804059133	0.006126991823	0.008873680548	0.007808911346	0.008490506262	0.01352712929	0.007448839648	0.009878347793	0.007115197528	1.75E-05	0.005236656596	0.006194524148	0.00591202249	0.006643323101	0.02477703536	0.004592250203	0.002497449787	0.004614613823	0.002964131292	0.01263373133	0.007402746419	0.009351832959	0.2695797448	0.008789577047	0.005892740604	0.005769835997	0.007260813742	0.004934476622	0.1172221649	0.007109441191	0.005242347505	0.003199166729	0.00951013244	0.01704025618	0.00743609605	0.01181130207	0.007128309572	0.02172591302	0.008148505304	0.4470659137	0.005064380524	0.006641226976	0.002098344078	0.01718070287	0.00815747473	0.01011072413	0.002315448774	0.005256005948	0.004201680672	0.004801280341	0.007888526074	0.006676533465	0.006916442652	0.01116393731	0.005735171758	0.0194163121	0.02282791528	0.004856289795	0.004882632568	0.009973980919	0.005988680735	0.008219269995	0.002757720565	0.01555012225	0.01123595506	0.007341075934	0.004961567135	0.006094279017	0.00494158458	0.008912519604	0.006461609468	0.03323502223	0.01100596885	0.00687087679	0.007149300104	0.004250767109	0.004180672862	0.004022415512	0.07665519254	0.003066427784	0.005170248911	0.006633620061	0	0	0	0	0	0	0	0	0	0	0	0.0038361826	0.013671721	0.02664163	0.049970713	0.035516094	0	0.004835614	0.10859127	0	0.020560442	0	0	0	0	0.05078558	0.009879161	0	0	0	0	0	0	0	0.13728325	0	0	0	0.0014028908	0	0	0.02250271	0.03733033	0.07794909	0.02931873	0.027423061	0.012715703	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	0.0007516913054	0.000661186168	0.0004446506592	0.01938447405	0.0002112066234	0.0005788153579	0.003845429855	0.0002829121086	0.003109322244	8.75E-05	0.0006042296073	0.00174304792	0.005622622788	0.0008873752878	0.0003154483668	0.001710838311	0.0004572795385	0.05732668829	0.0001359693253	0.0006207324643	0.0002220823926	0.0005100999796	8.64E-05	0.000335297217	0.002994356789	0.001678497745	0.0008854650905	0.0004449118266	0.0008943005538	0.00025785538	0.0009329601493	0.001487984525	0.0008616562949	0.000571820677	0.001975213013	0.0004243581583	0.0002235358402	0.1091564995	0.000675024108	0.0009598000045	0.005130581576	0.0002201511705	5.06E-05	0.002639425192	0.0002837382515	0.0003898736809	0.0004979459729	0.0002051124272	0	0.0002000533476	0.0003556302738	0.0007564545305	0.1009464606	0.0001760873393	0.0003268750743	0.0001997562973	0.007758058426	0.001295010612	0.0002763754284	0.001493687964	0.001074891414	0.001845142244	0.0003368208324	0.000717196414	0.0009887640449	0.0005454669424	0.0006169824417	0.0001736261828	0.001243577576	0.0002677580997	0.0006923153002	0.001914865519	0.002154607658	0.003558621445	0.0006681588882	0.0006474678377	0.0001977345273	0.001134527452	0.007508504942	0.005926130099	0	0.002296253098	0	0	0.023173902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037766404	0.017963164	0	0	0	0	0	0	0	0.01585026	0	0	0.0011596476	0	0	0	0.009464989	0.03213487	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	0.0143732489	0.01467833293	0.01308819549	0.01846577859	0.02367626249	0.01601389157	0.01764057332	0.02647585817	0.03113137363	0.003481211952	0.04416369129	0.02166742646	0.0161236977	0.01251918649	0.01250322618	0.01398685356	0.009215941468	0.02209740791	0.02898866016	0.01489757914	0.01539771255	0.01887369925	0.04591410548	0.01326818987	0.0199239894	0.02584187152	0.01058130783	0.0414172464	0.01623499467	0.02659594062	0.01790394953	0.02470054311	0.01592468486	0.01483874657	0.01793183579	0.02394087276	0.007227658835	0.02448218556	0.02256509161	0.04910604674	0.02485849525	0.01383283188	0.0367842245	0.03423921013	0.01897499557	0.01860997037	0.1003610108	0.01548598826	0.002543720191	0.01510402774	0.01199443924	0.01424107877	0.01612903226	0.009121324177	0.02178176631	0.08313857094	0.02039064914	0.02219504299	0.01247374433	0.00766117375	0.01287676041	0.03270933977	0.01713575985	0.03031784841	0.01292134831	0.05575126707	0.01897221008	0.02211997569	0.0108322152	0.01648624871	0.007879207464	0.01608927235	0.0424224778	0.01270154116	0.01723849932	0.01165442108	0.02951894014	0.02238113246	0.01763391509	0.01250689085	0.01381195066	0.01436069398	0.008459112	0	0	0.049360644	0.011909346	0	2.70E-02	0	0.034181938	0	0	0	0	0.043300826	0	0.0054139704	0	0.030875918	0	0.021903196	0	0	0.023244662	0.026286867	0.014174862	0.02620103	0.042924944	0.007688813	0.07416492	0.023786075	0	0.051716875	0.0392523	0	0.011427586	0.0054908264	0.03365903	0.06297683	0.02090787	0	0	0.07083437	0	0.022679158	0.0036344202	0.0149714	0.04091826	0.021892082	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__|g__	0.09496366825	0.1131069138	0.05231411669	0.1673311897	0.03862969143	0.274337042	0.04985613252	0.05943511882	0.1228277664	0.02674760339	0.02936922091	0.03636266123	0.1106127005	0.0593342287	0.2204410542	0.04757331092	0.02293432762	0.04480130791	0.05294645528	0.07784715376	0.1479068735	0.03502686527	0.03326900366	0.0492407913	0.09128949288	0.04727768647	0.09859653783	0.01488432293	0.02541877343	0.02563819207	0.02603403083	0.01923219999	0.05189085687	0.04297232388	0.03090627421	0.05293868025	0.04435944563	0.02902192858	0.04845708775	0.009821209348	0.02343517262	0.0218683496	0.00793831374	0.08169998534	0.03805639298	0.04101471123	0.01882235777	0.1032741071	0.004678628208	0.01573753001	0.02431217872	0.0323959875	0.03004592294	0.04204965663	0.03681801973	0.03012324964	0.02832034602	0.05237598475	0.03500755426	0.03847451094	0.03415522309	0.1457662373	0.04214470665	0.0895191524	0.1584719101	0.0349326121	0.04473122702	0.09061550482	0.03704552148	0.05175381555	0.01750568688	0.03605229564	0.03514339787	0.02001040212	0.02635886814	0.04937646032	0.04381232169	0.02826004744	0.04905690762	0.05512679162	0.001772656769	0.04515964426	0.13132395	0.13180874	0.14035144	0.073188886	0.13413045	0.14619681	0.18271166	0.22651961	0.12258428	0.11369868	0.13293055	0.16244915	0.13735999	0.0696301	0.13515107	0.17249535	0.12755175	0.11905827	0.090685554	0.021478612	0.14570355	0.17934258	0.1392077	0.059798103	0.07450131	0.08880444	0	0.08247713	0.046137914	0.046181254	0.17669539	0.060486283	0.063858815	0.04312546	0.0027110644	0.035407584	0.034691624	0.021122525	0.026053838	0.059765723	0	0.05514284	0.062693045	0.055657476	0	0.026183866	0.021964272	0.016415967	0	0.076281026
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__	0.00558073848	0.007052652459	0.006186443955	0.002333486449	0.004076287832	0.005230775827	0.009116088956	0.005163145983	0.00732502909	0.002396613253	0.003881717477	0.009171113674	0.005932693898	0.003213737529	0.00559203923	0.007323588558	0.001477364663	0.003137937399	0.003698365649	0.01489757914	0.01117814709	0.003230633204	0.004983149466	0.006322747521	0.01658412991	0.005769835997	0.003896046398	0.01217440544	0.00467787982	0.00232069842	0.004087253987	0.005133546611	0.009318653263	0.005518069533	0.006003098373	0.006153193295	0.003526898813	0.003242673584	0.0106075217	0.001919600009	0.009599152627	0.002091436119	0.217418784	0.004863385307	0.01142046462	0.002781098924	0.00311216233	0.003051047355	0.005700658642	0.00290077354	0.004946493809	0.003288932741	0.007476478495	0.002500440218	0.002823012005	0.002097441122	0.1383405994	0.007266448433	0.00256107897	0.006312036234	0.003509849515	0.006206387547	0.01414647496	0.007204563977	0.003865168539	0.002659151344	0.002673590581	0.003229447001	0.007657819812	0.009792296217	0.004351696172	0.002156974953	0.01007424662	0.007226738934	0.004576888384	0.002167609718	0.003756956018	0.003644239695	0.003120156209	0.003445424476	0.0004431641923	0.004884093891	0	0	0	0.013299648	0	0	0.0130715305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02138257	0.057640787	0	0	0.05509183	0	0.001139135	0	0	0.005935535	0	0	0.018901117	0.0077733095	0	0	0.0017834186	0	0	0	0.015190421	0.0807716	0.0010936701	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__	0.0991093597	0.08974500253	0.05623864208	0.09613229215	0.06350983167	0.0491349926	0.08586333934	0.08680686533	0.06787097266	0.08736267581	0.1177698435	0.1046633236	0.06426740533	0.06945510361	0.05437182759	0.1254314614	0.02951211791	0.09279329167	0.06502053137	0.1754116917	0.05977717733	0.2144800381	0.05835757698	0.1233175265	0.09365042804	0.09480015386	0.08349935804	0.0444102896	0.06414886665	0.1343794894	0.06024256964	0.06528532103	0.1022498803	0.1313472095	0.05879163439	0.1193153688	0.03437484477	0.06594787402	0.1013982642	0.03874913506	0.1898315183	0.1015997652	0.01774744027	0.04037342979	0.07348820713	0.07090502677	0.04710568903	0.06037997077	0.01676129911	0.0714523873	0.05137240956	0.07686235816	0.1837477599	0.07571755591	0.09538808986	0.0678572142	0.2479489204	0.08842044678	0.1052253381	0.1597523369	0.1341420612	0.1647208803	0.02822979601	0.09352893236	0.1443370787	0.1069342485	0.06858788144	0.06934629742	0.06437150244	0.06586849252	0.0860119342	0.1718756878	0.05339933032	0.07623662095	0.1157919353	0.1842186752	0.05621310132	0.0915185478	0.1129899149	0.03090545755	0.002437403058	0.1085799679	0.13956693	0.16627482	0.12664536	0.18521869	0.15840167	0.15220599	0.11182225	0.059128474	0.12619114	0.24455126	0.13343458	0.11288842	0.07614387	0.19837327	0.10310576	0.15945596	0.12946326	0.118813336	0.06620694	0.19176301	0.08945876	0.14059074	0.11915878	0.15387881	0.12513465	0.10402087	0.096766055	0.137691	0.16245483	0.15253662	0.2503998	0.14256825	0.16310531	0.21444553	0.16847149	0.106522866	0.13426173	0.084991105	0.15036212	0.12513155	0.13066827	0.090761065	0.1962431	0.15142308	0.18198243	0.17044479	0.16210884	0.18704805	0.18782198	0.090222664
