0,0.0979646,0.13202572,0.12812263,0.16982311,0.12786299,0.0,0.12182931,0.2539417,0.1180701,0.19712998,0.14127749,0.16411941,0.16377923,0.26997697,0.12513371,0.34204006,0.13639,0.26113537,0.13587439,0.169298,0.20557612,0.17959826,0.22663094,0.20154433,0.07571785,0.09587263,0.19386213,0.12499493,0.124576025,0.1382258,0.21128742,0.12145818,0.3000077,0.23458995,0.19500187,0.1526791,0.14297183,0.07039043,0.17284936,0.24273062,0.11465538,0.16883515,0.06844108,0.092489645,0.18689166,0.2782788,0.21113953,0.2158459,0.11022699,0.15281509,0.08703655,0.14956835,0.13528356,0.25188842,0.25324512,0.05835106,0.16680011,0.056349937,0.15250252,0.17577364,0.12585641,0.17210612,0.3168579,0.122880995,0.12555079,0.16702747,0.13999292,0.22472939,0.052606165,0.20432532,0.036044333,0.25896248,0.07359034,0.27108866,0.07375228,0.24815752,0.057341173,0.120895185,0.14129856,0.13390636,0.1529744,0.059621736,0.29244927,0.14428778,0.09806167,0.039244786,0.046553537,0.25967562,0.1345401,0.20858608,0.15732062,0.07309991,0.23974322,0.21978664,0.10383605,0.20026486,0.06170601,0.023135029,0.195316,0.13726905
1,0.0,0.038401365,0.0042054434,0.0,0.11472037,0.17020854,0.024787381,0.0,0.0,0.057604663,0.13029689,0.0623362,0.05137995,0.11981392,0.0,0.0,0.0,0.040908918,0.13883431,0.10060471,0.10980127,0.13482673,0.10357247,0.12311482,0.0,0.19877483,0.055659443,0.0,0.0,0.1445814,0.011458377,0.0,0.0,0.0,0.07977672,0.0724832,0.07563472,0.0,0.004469584,0.16663879,0.0014003821,0.0,0.023146456,0.008453741,0.03530286,0.050065033,0.0036421663,0.047121596,0.060084675,0.0,0.048663337,0.015694855,0.1034391,0.089676365,0.0,0.032692287,0.07925597,0.0,0.0,0.0,0.0,0.0,0.11948843,0.0,0.0,0.048416495,0.0,0.0,0.029961841,0.04398581,0.11538894,0.0,0.0,0.17086738,0.036104307,0.118986405,0.14498365,0.116897404,0.0,0.007962991,0.0,0.0787956,0.061484978,0.0,0.09129267,0.027155844,0.10980186,0.09359027,0.0,0.061094295,0.052263632,0.0,0.0,0.0009163939,0.0,0.027790137,0.0,0.14476605,0.063221276,0.15367062
2,0.0,0.0,0.0010676343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013830431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047802377,0.0,0.0,0.0,0.0,0.0,0.0,0.005721348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05637625,0.0,0.020976117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019453228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.039270762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011693838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007294542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.07415286,0.0063536223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007872174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019226752,0.0,0.0,0.0,0.0,0.008178832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04357004,0.08369545,0.0,0.0,0.0,0.0,0.020794423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029942365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.14247218,0.047575995,0.19382064,0.07549456,0.05879551,0.09475574,0.04302978,0.01982842,0.05310143,0.10939502,0.001468791,0.1726292,0.067100085,0.0572037,0.14087574,0.032788474,0.0,0.0943668,0.07340721,0.15313463,0.0,0.0,0.0,0.1045417,0.048549328,0.1267842,0.0,0.15911415,0.14966013,0.018852139,0.02208026,0.13998511,0.069187336,0.081430614,0.07884101,0.10446288,0.06537366,0.104146324,0.100349344,0.0,0.087712295,0.23872347,0.058288097,0.21077633,0.14186019,0.021286419,0.12245659,0.12962936,0.06598561,0.12608157,0.15108061,0.054259576,0.15597303,0.18930723,0.04595378,0.095155895,0.07129391,0.050969873,0.0,0.10878801,0.0926397,0.0,0.0,0.16161914,0.17242584,0.07028384,0.001884241,0.0,0.2819947,0.0,0.039539978,0.10312423,0.14314255,0.0,0.057797793,0.17274925,0.061950136,0.032831594,0.20227847,0.10398128,0.12867351,0.030742014,0.060689736,0.12282442,0.12552704,0.13693087,0.050666414,0.1927979,0.16339849,0.032707814,0.15828681,0.13554993,0.116672546,0.0,0.0831371,0.019848775,0.06375168,0.22368911,0.0,0.028937822
8,0.039723977,0.08940166,0.06881001,0.0,0.0062809335,0.023933716,0.035304826,0.06657423,0.10637244,0.006620134,0.04211621,0.0,0.0,0.07128036,0.08113834,0.0,0.0,0.049772356,0.08554671,0.0,0.0,0.0,0.0,0.019527111,0.0,0.06764137,0.0,0.023198249,0.0,0.13369189,0.068493165,0.0,0.07077944,0.0,0.0,0.10816201,0.0,0.040942933,0.0,0.031019423,0.10662316,0.0,0.07489865,0.102409996,0.0265834,0.0,0.0,0.0,0.032950107,0.16054553,0.0,0.0,0.085824095,0.0,0.0,0.031288024,0.0,0.0,0.0,0.09623081,0.0,0.018579775,0.003651426,0.05515919,0.0,0.0,0.0,0.0,0.057353396,0.0,0.0194481,0.0,0.032368544,0.0,0.05436046,0.0,0.0055257976,0.0,0.09609826,0.06634936,0.0,0.090773046,0.0,0.0753919,0.0,0.0,0.2547812,0.0,0.06031225,0.0003072547,0.07616786,0.10494173,0.0,0.09047012,0.046233814,0.030625092,0.08959382,0.0,0.01242763,0.018178957
9,0.2337727,0.15471463,0.11293335,0.187549,0.20966223,0.37352008,0.16644023,0.16147922,0.15153171,0.12997206,0.25986832,0.1355411,0.13447057,0.116518125,0.30941972,0.15979105,0.45236367,0.16600491,0.07823381,0.16025859,0.21639903,0.1222248,0.37046465,0.2238111,0.23951261,0.18489148,0.18277575,0.11797811,0.15794085,0.17846999,0.11106563,0.22892474,0.10190238,0.14231803,0.046294905,0.16305174,0.19948004,0.23062803,0.30812767,0.12519756,0.2749983,0.1604511,0.15333305,0.178268,0.18766159,0.28885338,0.17261277,0.17374255,0.123574935,0.1906277,0.23192376,0.1814917,0.22215915,0.12533687,0.19270979,0.18674435,0.27854574,0.1635486,0.0,0.2509928,0.18465783,0.19743037,0.1601485,0.15950646,0.17976198,0.21322568,0.23361157,0.08245502,0.084884435,0.24264795,0.1701702,0.272717,0.23225218,0.22116922,0.1931877,0.19697821,0.08903636,0.20855843,0.2711299,0.25375044,0.17440876,0.03691509,0.11837979,0.12656993,0.096035376,0.2338724,0.20034128,0.20726846,0.16910148,0.20725596,0.15913337,0.32464728,0.19638933,0.4025058,0.1731322,0.16307724,0.24830677,0.24428207,0.13966304,0.22774127
